date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:36:26	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.be.delayed	(from https://headtohealth.gov.au/search-resources?search=Head%20to%20Health%20pages)
12:36:26	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.bf.delayed	(from https://headtohealth.gov.au/search-resources?search=Head%20to%20Health%20pages)
12:36:26	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.c0.delayed	(from https://headtohealth.gov.au/sam-the-chatbot)
12:36:26	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.c1.delayed	(from https://headtohealth.gov.au/sam-the-chatbot)
12:36:26	510601/510601	---M-Z	200	added ('OK')	text/html	date:Sun,%2023%20May%202021%2007:04:43%20GMT	https://headtohealth.gov.au/supporting-yourself/support-for/aboriginal-and-torres-strait-islander-peoples	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/supporting-yourself/support-for/aboriginal-and-torres-strait-islander-peoples.html	(from https://headtohealth.gov.au/Home/About/News%20and%20Announcements/Keep%20Your%20Spirit%20Strong)
12:36:28	11/11	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2023%20May%202021%2007:04:47%20GMT	https://headtohealth.gov.au/%22https://www.youtube.com/embed/7XOX6dLqxwg?showinfo=0&amp;rel=0%22	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/_https_/www.youtube.com/embed/7XOX6dLqxwg.c244e8.delayed	(from https://headtohealth.gov.au/sam-the-chatbot)
12:36:30	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.c4.delayed	(from https://headtohealth.gov.au/about-us)
12:36:30	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.c5.delayed	(from https://headtohealth.gov.au/about-us)
12:36:30	32786/32786	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2023%20May%202021%2007:04:49%20GMT	https://headtohealth.gov.au/bundles/dmhg/scripts/dst?v=jsVQwLsbkuchq5-kOm-VR26AulMQx1CV334jTOVzjZE1	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/bundles/dmhg/scripts/dstf243	(from https://headtohealth.gov.au/sam-the-chatbot)
12:36:32	11/11	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2023%20May%202021%2007:04:51%20GMT	https://headtohealth.gov.au/%22https://www.youtube.com/embed/A0dfqMX0PO0?showinfo=0&amp;rel=0%22	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/_https_/www.youtube.com/embed/A0dfqMX0PO0.c644e8.delayed	(from https://headtohealth.gov.au/about-us)
12:36:32	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.c7.delayed	(from https://headtohealth.gov.au/crisis-links)
12:36:32	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.c8.delayed	(from https://headtohealth.gov.au/crisis-links)
12:36:33	933/933	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2023%20May%202021%2007:04:52%20GMT	https://headtohealth.gov.au/bundles/dmhg/scripts/crisispage?v=Vom051YUOz1Bc72UUsK5qLAfo2ly4pMR-WLgJCgCMfE1	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/bundles/dmhg/scripts/crisispage0d16	(from https://headtohealth.gov.au/crisis-links)
12:36:34	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.ca.delayed	(from https://headtohealth.gov.au/supporting-someone-else/how-to-support-someone)
12:36:34	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.cb.delayed	(from https://headtohealth.gov.au/supporting-someone-else/how-to-support-someone)
12:36:36	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.cd.delayed	(from https://headtohealth.gov.au/search-resources?search=finances)
12:36:36	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.ce.delayed	(from https://headtohealth.gov.au/search-resources?search=finances)
12:36:37	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.cf.delayed	(from https://headtohealth.gov.au/search-resources?search=government%20resources)
12:36:37	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.d0.delayed	(from https://headtohealth.gov.au/search-resources?search=government%20resources)
12:36:37	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.d1.delayed	(from https://headtohealth.gov.au/Home/Mandarin)
12:36:37	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.d2.delayed	(from https://headtohealth.gov.au/Home/Mandarin)
12:36:37	471119/471119	---M-Z	200	added ('OK')	text/html	date:Sun,%2023%20May%202021%2007:04:55%20GMT	https://headtohealth.gov.au/supporting-yourself/support-for/carers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/supporting-yourself/support-for/carers.html	(from https://headtohealth.gov.au/supporting-someone-else/how-to-support-someone)
12:36:39	11/11	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2023%20May%202021%2007:04:58%20GMT	https://headtohealth.gov.au/Home/%22https://www.youtube.com/embed/rSpg5Jxgjfc?showinfo=0&amp;rel=0%22	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/Home/_https_/www.youtube.com/embed/rSpg5Jxgjfc.d344e8.delayed	(from https://headtohealth.gov.au/Home/Mandarin)
12:36:41	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2023%20May%202021%2007:04:59%20GMT	https://headtohealth.gov.au/Home/%22https://use.typekit.net/ust6had.js%22></script>	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/Home/_https_/use.typekit.net/ust6had.js___/script_.d4.delayed	(from https://headtohealth.gov.au/Home/Mandarin)
12:36:50	421759/421759	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2023%20May%202021%2007:05:05%20GMT	https://headtohealth.gov.au/Home/tel	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/Home/tel.d5.delayed	(from https://headtohealth.gov.au/Home/Mandarin)
12:36:53	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.d7.delayed	(from https://headtohealth.gov.au/Home/Cantonese)
12:36:53	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.d8.delayed	(from https://headtohealth.gov.au/Home/Cantonese)
12:36:53	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.d9.delayed	(from https://headtohealth.gov.au/Home/Korean)
12:36:53	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.da.delayed	(from https://headtohealth.gov.au/Home/Korean)
12:36:53	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.db.delayed	(from https://headtohealth.gov.au/Home/Italian)
12:36:53	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.dc.delayed	(from https://headtohealth.gov.au/Home/Italian)
12:36:53	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.dd.delayed	(from https://headtohealth.gov.au/Home/Arabic)
12:36:53	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.de.delayed	(from https://headtohealth.gov.au/Home/Arabic)
12:36:53	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.df.delayed	(from https://headtohealth.gov.au/Home/Vietnamese)
12:36:53	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.e0.delayed	(from https://headtohealth.gov.au/Home/Vietnamese)
12:36:53	457438/457438	---M-Z	200	added ('OK')	text/html	date:Sun,%2023%20May%202021%2007:05:12%20GMT	https://headtohealth.gov.au/search-resources?search=cald	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/search-resources7ec8.html	(from https://headtohealth.gov.au/Home/Mandarin)
12:36:53	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.e1.delayed	(from https://headtohealth.gov.au/Home/Greek)
12:36:54	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.e2.delayed	(from https://headtohealth.gov.au/Home/Greek)
12:36:54	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.e3.delayed	(from https://headtohealth.gov.au/search-resources?search=1800RESPECT)
12:36:54	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.e4.delayed	(from https://headtohealth.gov.au/search-resources?search=1800RESPECT)
12:36:54	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.e5.delayed	(from https://headtohealth.gov.au/search-resources?search=ANU)
12:36:54	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.e6.delayed	(from https://headtohealth.gov.au/search-resources?search=ANU)
12:36:54	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.e7.delayed	(from https://headtohealth.gov.au/search-resources?search=Australian+Psychological+Society)
12:36:54	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.e8.delayed	(from https://headtohealth.gov.au/search-resources?search=Australian+Psychological+Society)
12:36:54	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.e9.delayed	(from https://headtohealth.gov.au/search-resources?search=beyondblue)
12:36:54	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.ea.delayed	(from https://headtohealth.gov.au/search-resources?search=beyondblue)
12:36:54	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.eb.delayed	(from https://headtohealth.gov.au/search-resources?search=Black+Dog)
12:36:54	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.ec.delayed	(from https://headtohealth.gov.au/search-resources?search=Black+Dog)
12:36:54	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.ed.delayed	(from https://headtohealth.gov.au/search-resources?search=Blue+Knot+Foundation)
12:36:54	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.ee.delayed	(from https://headtohealth.gov.au/search-resources?search=Blue+Knot+Foundation)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.ef.delayed	(from https://headtohealth.gov.au/search-resources?search=Butterfly+Foundation)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.f0.delayed	(from https://headtohealth.gov.au/search-resources?search=Butterfly+Foundation)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.f1.delayed	(from https://headtohealth.gov.au/search-resources?search=CanTeen)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.f2.delayed	(from https://headtohealth.gov.au/search-resources?search=CanTeen)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.f3.delayed	(from https://headtohealth.gov.au/search-resources?search=Carer+Gateway)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.f4.delayed	(from https://headtohealth.gov.au/search-resources?search=Carer+Gateway)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.f5.delayed	(from https://headtohealth.gov.au/search-resources?search=Centre+for+Clinical+Interventions)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.f6.delayed	(from https://headtohealth.gov.au/search-resources?search=Centre+for+Clinical+Interventions)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.f7.delayed	(from https://headtohealth.gov.au/search-resources?search=department+defence)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.f8.delayed	(from https://headtohealth.gov.au/search-resources?search=department+defence)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.f9.delayed	(from https://headtohealth.gov.au/search-resources?search=Department+of+Health)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.fa.delayed	(from https://headtohealth.gov.au/search-resources?search=Department+of+Health)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.fb.delayed	(from https://headtohealth.gov.au/search-resources?search=Department+of+Veterans+Affairs)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.fc.delayed	(from https://headtohealth.gov.au/search-resources?search=Department+of+Veterans+Affairs)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.fd.delayed	(from https://headtohealth.gov.au/search-resources?search=Embrace)
12:36:55	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.fe.delayed	(from https://headtohealth.gov.au/search-resources?search=Embrace)
12:36:56	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.ff.delayed	(from https://headtohealth.gov.au/search-resources?search=emerging+minds)
12:36:56	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.100.delayed	(from https://headtohealth.gov.au/search-resources?search=emerging+minds)
12:36:56	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.101.delayed	(from https://headtohealth.gov.au/search-resources?search=everymind)
12:36:56	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.102.delayed	(from https://headtohealth.gov.au/search-resources?search=everymind)
12:36:56	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.103.delayed	(from https://headtohealth.gov.au/search-resources?search=headspace)
12:36:56	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.104.delayed	(from https://headtohealth.gov.au/search-resources?search=headspace)
12:36:56	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.105.delayed	(from https://headtohealth.gov.au/search-resources?search=HeadtoHelp)
12:36:56	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.106.delayed	(from https://headtohealth.gov.au/search-resources?search=HeadtoHelp)
12:36:56	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.107.delayed	(from https://headtohealth.gov.au/search-resources?search=Healthtalk)
12:36:56	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.108.delayed	(from https://headtohealth.gov.au/search-resources?search=Healthtalk)
12:36:56	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.109.delayed	(from https://headtohealth.gov.au/search-resources?search=Hello+Sunday+Morning)
12:36:56	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.10a.delayed	(from https://headtohealth.gov.au/search-resources?search=Hello+Sunday+Morning)
12:36:56	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.10b.delayed	(from https://headtohealth.gov.au/search-resources?search=Kids+Helpline)
12:36:56	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.10c.delayed	(from https://headtohealth.gov.au/search-resources?search=Kids+Helpline)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.10d.delayed	(from https://headtohealth.gov.au/search-resources?search=Lifeline)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.10e.delayed	(from https://headtohealth.gov.au/search-resources?search=Lifeline)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.10f.delayed	(from https://headtohealth.gov.au/search-resources?search=mentalhealthonline)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.110.delayed	(from https://headtohealth.gov.au/search-resources?search=mentalhealthonline)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.111.delayed	(from https://headtohealth.gov.au/search-resources?search=MindSpot)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.112.delayed	(from https://headtohealth.gov.au/search-resources?search=MindSpot)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.113.delayed	(from https://headtohealth.gov.au/search-resources?search=My+Aged+Care)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.114.delayed	(from https://headtohealth.gov.au/search-resources?search=My+Aged+Care)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.115.delayed	(from https://headtohealth.gov.au/search-resources?search=NACCHO)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.116.delayed	(from https://headtohealth.gov.au/search-resources?search=NACCHO)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.117.delayed	(from https://headtohealth.gov.au/search-resources?search=On+the+Line+Australia)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.118.delayed	(from https://headtohealth.gov.au/search-resources?search=On+the+Line+Australia)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.119.delayed	(from https://headtohealth.gov.au/search-resources?search=open+arms)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.11a.delayed	(from https://headtohealth.gov.au/search-resources?search=open+arms)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.11b.delayed	(from https://headtohealth.gov.au/search-resources?search=orygen)
12:36:57	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.11c.delayed	(from https://headtohealth.gov.au/search-resources?search=orygen)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.11d.delayed	(from https://headtohealth.gov.au/search-resources?search=PANDA)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.11e.delayed	(from https://headtohealth.gov.au/search-resources?search=PANDA)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.11f.delayed	(from https://headtohealth.gov.au/search-resources?search=PIRI)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.120.delayed	(from https://headtohealth.gov.au/search-resources?search=PIRI)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.121.delayed	(from https://headtohealth.gov.au/search-resources?search=Perinatal+Depression+e-Consortium)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.122.delayed	(from https://headtohealth.gov.au/search-resources?search=Perinatal+Depression+e-Consortium)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.123.delayed	(from https://headtohealth.gov.au/search-resources?search=Phoenix+Australia)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.124.delayed	(from https://headtohealth.gov.au/search-resources?search=Phoenix+Australia)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.125.delayed	(from https://headtohealth.gov.au/search-resources?search=Pregnancy%2C+Birth+and+Baby)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.126.delayed	(from https://headtohealth.gov.au/search-resources?search=Pregnancy%2C+Birth+and+Baby)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.127.delayed	(from https://headtohealth.gov.au/search-resources?search=QLife)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.128.delayed	(from https://headtohealth.gov.au/search-resources?search=QLife)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.129.delayed	(from https://headtohealth.gov.au/search-resources?search=RUOK)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.12a.delayed	(from https://headtohealth.gov.au/search-resources?search=RUOK)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.12b.delayed	(from https://headtohealth.gov.au/search-resources?search=Raising+Children+Network)
12:36:58	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.12c.delayed	(from https://headtohealth.gov.au/search-resources?search=Raising+Children+Network)
12:36:59	0/-1	---M--	301	error ('')			https://headtohealth.gov.au/service-providers	C:/My%20Web%20Sites/Hackon%20Project/headtohealth.gov.au/service-providers.12d.delayed	(from https://headtohealth.gov.au/search-resources?search=ReachOut)
